,width,SRR999253,SRR999254,SRR999255
5946;FBtr0340571,2200,0,1,0
5947;FBtr0340572,2200,0,1,0
5948;FBtr0080267,2200,0,1,0
5949;FBtr0080266,2200,0,1,0
595;FBtr0300302,2200,131,105,100
5950;FBtr0340570,2200,0,0,1
5951;FBtr0340569,2200,0,0,1
5952;FBtr0335477,2200,0,0,0
5953;FBtr0300308,2200,1,0,0
5954;FBtr0300307,2200,0,0,1
5955;FBtr0300306,2200,0,0,1
5956;FBtr0080265,2200,14,19,14
5957;FBtr0080264,2200,828,809,782
5958;FBtr0080260,2200,277,287,285
5959;FBtr0335473,2200,277,287,285
596;FBtr0300303,2200,9,4,7
5960;FBtr0335474,2200,277,287,285
5961;FBtr0335475,2200,277,287,285
5962;FBtr0335476,2200,277,287,285
5963;FBtr0080262,2200,212,234,229
5964;FBtr0080263,2200,212,234,229
5965;FBtr0305262,2200,212,234,229
5966;FBtr0080261,2200,212,234,229
5967;FBtr0114312,2200,278,247,224
5968;FBtr0333425,2200,725,694,679
5969;FBtr0080259,2200,725,694,679
597;FBtr0305483,2200,0,1,1
5970;FBtr0334137,2200,160,141,189
5971;FBtr0334140,2200,20,21,26
5972;FBtr0334138,2200,15,8,11
5973;FBtr0334142,2200,15,8,11
5974;FBtr0344148,2200,1,4,0
5975;FBtr0334135,2200,9,15,9
5976;FBtr0334141,2200,9,15,9
5977;FBtr0334139,2200,9,15,9
5978;FBtr0334136,2200,20,21,26
5979;FBtr0080325,2200,140,168,156
598;FBtr0339573,2200,0,0,3
5980;FBtr0344130,2200,53,58,59
5981;FBtr0333424,2200,119,109,124
5982;FBtr0344128,2200,162,158,172
5983;FBtr0344129,2200,152,146,150
5984;FBtr0334143,2200,412,372,364
5985;FBtr0344447,2200,391,352,343
5986;FBtr0306899,2200,3,2,1
5987;FBtr0304300,2200,5,8,2
5988;FBtr0472716,2200,7,8,2
5989;FBtr0304301,2200,6,8,2
599;FBtr0300299,2200,5,3,6
5990;FBtr0306897,2200,3,2,1
5991;FBtr0306898,2200,3,2,1
5992;FBtr0089572,2200,36,34,32
5993;FBtr0089573,2200,36,34,32
5994;FBtr0301171,2200,36,34,32
5995;FBtr0080316,2200,27,39,28
5996;FBtr0080315,2200,6,10,13
5997;FBtr0321267,2200,188,144,137
5998;FBtr0080313,2200,28,23,16
5999;FBtr0080312,2200,5,5,3
6;FBtr0347585,2200,20,23,27
60;FBtr0330652,2200,171,144,173
600;FBtr0077537,2200,48,46,49
6000;FBtr0342597,2200,0,0,0
6001;FBtr0080310,2200,356,308,319
6002;FBtr0080309,2200,388,325,337
6003;FBtr0080311,2200,388,325,337
6004;FBtr0080308,2200,56,47,45
6005;FBtr0342596,2200,5,4,5
6006;FBtr0342595,2200,3181,2779,2995
6007;FBtr0080307,2200,3192,2781,3001
6008;FBtr0080306,2200,1247,977,1118
6009;FBtr0342594,2200,270,281,221
601;FBtr0077538,2200,110,99,107
6010;FBtr0080305,2200,270,281,221
6011;FBtr0305089,2200,134,118,125
6012;FBtr0342608,2200,134,118,126
6013;FBtr0089656,2200,134,119,126
6014;FBtr0089655,2200,134,119,126
6015;FBtr0346427,2200,134,119,127
6016;FBtr0080301,2200,117,73,114
6017;FBtr0080302,2200,117,73,114
6018;FBtr0305265,2200,15,12,8
6019;FBtr0302029,2200,15,12,8
602;FBtr0089274,2200,114,94,128
6020;FBtr0342607,2200,15,12,8
6021;FBtr0342606,2200,0,0,2
6022;FBtr0080299,2200,0,0,0
6023;FBtr0080298,2200,0,0,0
6024;FBtr0342605,2200,140,114,101
6025;FBtr0080364,2200,32,40,49
6026;FBtr0080362,2200,130,133,104
6027;FBtr0474166,2200,130,133,104
6028;FBtr0474167,2200,130,133,104
6029;FBtr0346437,2200,58,58,46
603;FBtr0089275,2200,114,94,128
6030;FBtr0080361,2200,58,58,46
6031;FBtr0080360,2200,1,3,0
6032;FBtr0342604,2200,1,3,0
6033;FBti0059853-RA,2200,3,5,3
6034;FBtr0080358,2200,75,78,67
6035;FBtr0307106,2200,153,138,138
6036;FBtr0331999,2200,42,31,23
6037;FBtr0273342,2200,0,0,0
6038;FBtr0345546,2200,0,0,1
6039;FBtr0345548,2200,1,0,1
604;FBtr0332184,2200,114,94,128
6040;FBtr0345547,2200,1,0,1
6041;FBti0060243-RA,2200,0,0,1
6042;FBtr0332235,2200,3,8,4
6043;FBtr0100125,2200,26,26,25
6044;FBtr0305263,2200,26,26,25
6045;FBtr0080390,2200,290,242,246
6046;FBtr0080389,2200,36,24,22
6047;FBtr0334761,2200,36,24,22
6048;FBtr0080391,2200,290,242,246
6049;FBtr0334762,2200,36,24,22
605;FBtr0332185,2200,114,94,128
6050;FBtr0333094,2200,117,73,84
6051;FBtr0080388,2200,117,73,84
6052;FBtr0333093,2200,117,73,84
6053;FBtr0080387,2200,112,138,135
6054;FBtr0345613,2200,113,140,137
6055;FBtr0302910,2200,97,137,122
6056;FBtr0306252,2200,97,137,122
6057;FBtr0089899,2200,97,137,122
6058;FBtr0089898,2200,75,113,92
6059;FBtr0309767,2200,94,125,119
606;FBtr0289989,2200,76,49,68
6060;FBtr0309768,2200,101,138,128
6061;FBtr0333092,2200,29,23,16
6062;FBtr0080384,2200,29,23,16
6063;FBtr0333091,2200,0,0,1
6064;FBtr0080383,2200,0,0,1
6065;FBtr0080382,2200,7,10,3
6066;FBtr0299652,2200,49,47,49
6067;FBtr0339528,2200,32,48,26
6068;FBtr0300523,2200,24,27,29
6069;FBtr0299656,2200,126,108,114
607;FBtr0479854,2200,103,93,107
6070;FBtr0300524,2200,55,48,36
6071;FBtr0300522,2200,32,48,26
6072;FBtr0346622,2200,94,100,73
6073;FBtr0299658,2200,24,27,29
6074;FBtr0300521,2200,24,27,29
6075;FBtr0299657,2200,111,125,82
6076;FBtr0304238,2200,444,455,423
6077;FBtr0472779,2200,445,457,427
6078;FBtr0304239,2200,444,456,424
6079;FBtr0080381,2200,65,73,68
608;FBtr0479853,2200,6,5,7
6080;FBti0019154-RA,2200,4,1,6
6081;FBtr0342630,2200,12,16,12
6082;FBtr0342629,2200,10,8,7
6083;FBtr0080376,2200,0,0,0
6084;FBtr0308800,2200,0,0,0
6085;FBtr0308801,2200,0,0,0
6086;FBtr0340546,2200,1,0,0
6087;FBtr0080412,2200,2,0,0
6088;FBtr0080411,2200,62,61,83
6089;FBtr0300273,2200,55,54,43
609;FBtr0321304,2200,15,17,13
6090;FBtr0080409,2200,114,93,106
6091;FBtr0080408,2200,13,12,8
6092;FBtr0340545,2200,14,11,8
6093;FBtr0329925,2200,135,123,125
6094;FBtr0080407,2200,135,123,125
6095;FBtr0080406,2200,393,335,358
6096;FBtr0080405,2200,103,88,106
6097;FBtr0332410,2200,110,100,112
6098;FBtr0089908,2200,376,310,328
6099;FBtr0301163,2200,376,310,328
61;FBtr0332336,2200,171,144,173
610;FBtr0321306,2200,15,17,13
6100;FBti0019155-RA,2200,116,112,99
6101;FBti0019157-RA,2200,385,418,415
6102;FBti0060271-RA,2200,1,1,1
6103;FBtr0080402,2200,0,0,0
6104;FBtr0347486,2200,0,0,1
6105;FBtr0452183,2200,0,0,0
6106;FBti0019159-RA,2200,0,0,1
6107;FBti0019160-RA,2200,0,0,0
6108;FBtr0332211,2200,3,1,1
6109;FBtr0332210,2200,30,27,34
611;FBtr0321308,2200,15,17,13
6110;FBtr0346702,2200,30,27,34
6111;FBti0060295-RA,2200,0,0,0
6112;FBti0019163-RA,2200,0,0,0
6113;FBti0060534-RA,2200,0,0,0
6114;FBtr0080430,2200,2641,2510,2511
6115;FBtr0080429,2200,264,270,243
6116;FBtr0336618,2200,264,270,243
6117;FBtr0080428,2200,107,74,93
6118;FBtr0301247,2200,144,101,135
6119;FBtr0080427,2200,1166,1017,1167
612;FBtr0330223,2200,15,17,13
6120;FBtr0310277,2200,165,146,167
6121;FBtr0336617,2200,165,146,167
6122;FBtr0089956,2200,165,146,167
6123;FBtr0336616,2200,165,146,167
6124;FBtr0475223,2200,1,0,0
6125;FBtr0345616,2200,1016,807,735
6126;FBtr0080496,2200,1016,807,735
6127;FBtr0307212,2200,241,169,176
6128;FBtr0329989,2200,345,288,296
6129;FBtr0080494,2200,345,288,296
613;FBtr0321307,2200,15,17,13
6130;FBtr0080493,2200,308,260,274
6131;FBtr0333236,2200,113,100,111
6132;FBtr0080491,2200,150,143,143
6133;FBtr0080492,2200,150,143,143
6134;FBtr0289981,2200,150,143,143
6135;FBtr0080490,2200,157,133,151
6136;FBtr0305555,2200,157,151,164
6137;FBtr0080489,2200,157,151,164
6138;FBtr0080488,2200,133,142,117
6139;FBtr0080487,2200,243,227,243
614;FBtr0321305,2200,115,125,106
6140;FBtr0080486,2200,289,284,288
6141;FBtr0080485,2200,138,135,125
6142;FBtr0334756,2200,140,138,125
6143;FBtr0334757,2200,150,139,129
6144;FBtr0080484,2200,51,52,48
6145;FBtr0080483,2200,100,91,92
6146;FBtr0334755,2200,100,94,95
6147;FBtr0080482,2200,0,1,0
6148;FBtr0080481,2200,335,325,327
6149;FBtr0479959,2200,5,7,3
615;FBtr0321298,2200,248,223,209
6150;FBtr0091789,2200,49,46,55
6151;FBtr0080480,2200,92,110,104
6152;FBtr0303784,2200,62,62,60
6153;FBtr0080478,2200,116,117,129
6154;FBtr0344036,2200,71,72,76
6155;FBtr0331503,2200,157,159,158
6156;FBtr0331505,2200,157,159,158
6157;FBtr0479944,2200,157,159,158
6158;FBtr0331506,2200,290,306,287
6159;FBtr0331504,2200,157,159,158
616;FBtr0321309,2200,156,142,136
6160;FBtr0302043,2200,19,15,14
6161;FBtr0342641,2200,19,15,14
6162;FBtr0080474,2200,9,4,7
6163;FBtr0080473,2200,251,219,198
6164;FBtr0080472,2200,223,211,198
6165;FBtr0342640,2200,170,166,152
6166;FBtr0080471,2200,168,140,169
6167;FBtr0342639,2200,174,148,170
6168;FBtr0080470,2200,182,146,144
6169;FBtr0342638,2200,244,234,208
617;FBtr0472819,2200,109,108,114
6170;FBtr0080525,2200,53,50,36
6171;FBtr0080526,2200,53,50,36
6172;FBtr0342637,2200,199,170,174
6173;FBtr0080524,2200,199,170,174
6174;FBtr0345449,2200,120,101,107
6175;FBtr0080523,2200,0,0,0
6176;FBtr0342636,2200,0,0,0
6177;FBtr0342635,2200,9,7,9
6178;FBtr0080522,2200,10,7,9
6179;FBtr0342634,2200,3,1,3
618;FBtr0304275,2200,109,108,114
6180;FBtr0080521,2200,1,0,1
6181;FBtr0080520,2200,44,40,46
6182;FBtr0346424,2200,35,27,32
6183;FBtr0080519,2200,44,36,48
6184;FBtr0080517,2200,0,1,2
6185;FBtr0080518,2200,0,1,2
6186;FBti0019167-RA,2200,15,9,18
6187;FBtr0346425,2200,29,19,26
6188;FBti0060329-RA,2200,87,94,108
6189;FBti0019168-RA,2200,266,277,290
619;FBtr0304276,2200,110,112,116
6190;FBtr0332509,2200,63,88,79
6191;FBtr0080514,2200,39,26,34
6192;FBtr0080513,2200,63,88,79
6193;FBti0019169-RA,2200,7,9,12
6194;FBtr0080516,2200,1,3,4
6195;FBtr0080515,2200,1,3,5
6196;FBti0060351-RA,2200,15,15,13
6197;FBti0060352-RA,2200,22,20,14
6198;FBtr0080512,2200,4,7,3
6199;FBti0019171-RA,2200,8,2,4
62;FBtr0078121,2200,171,144,173
620;FBtr0077490,2200,5,11,6
6200;FBtr0308752,2200,132,142,137
6201;FBtr0342906,2200,0,0,0
6202;FBtr0342905,2200,16,10,15
6203;FBtr0080511,2200,4,0,1
6204;FBtr0080580,2200,4,9,7
6205;FBtr0343665,2200,4,9,7
6206;FBtr0080579,2200,0,0,0
6207;FBtr0343664,2200,0,0,0
6208;FBtr0346987,2200,0,0,0
6209;FBtr0304385,2200,0,0,0
621;FBtr0077491,2200,5,11,6
6210;FBtr0472780,2200,0,0,0
6211;FBtr0304386,2200,0,0,0
6212;FBtr0304512,2200,0,0,0
6213;FBtr0472781,2200,0,0,0
6214;FBtr0304513,2200,0,0,0
6215;FBti0019172-RA,2200,0,0,0
6216;FBtr0080576,2200,133,129,97
6217;FBtr0343663,2200,133,129,97
6218;FBtr0346632,2200,133,129,97
6219;FBtr0329825,2200,111,88,83
622;FBtr0307027,2200,5,11,6
6220;FBtr0343661,2200,142,122,128
6221;FBtr0080575,2200,111,88,83
6222;FBti0060388-RA,2200,130,116,115
6223;FBtr0343660,2200,159,189,182
6224;FBtr0080573,2200,28,32,32
6225;FBtr0331627,2200,28,32,32
6226;FBtr0080572,2200,64,68,75
6227;FBtr0080571,2200,346,285,275
6228;FBtr0080569,2200,100,73,84
6229;FBtr0080570,2200,100,73,84
623;FBtr0307028,2200,5,11,6
6230;FBtr0091626,2200,94,79,96
6231;FBtr0091627,2200,94,79,96
6232;FBtr0080566,2200,53,64,55
6233;FBtr0343672,2200,17,24,10
6234;FBtr0080565,2200,17,24,10
6235;FBtr0080564,2200,5,7,7
6236;FBtr0343671,2200,6,9,5
6237;FBtr0080563,2200,6,9,5
6238;FBti0019173-RA,2200,6,12,6
6239;FBtr0343670,2200,7,8,6
624;FBtr0307029,2200,5,10,8
6240;FBtr0080562,2200,15,29,25
6241;FBtr0343669,2200,39,49,48
6242;FBtr0080561,2200,12,15,11
6243;FBtr0080560,2200,52,45,62
6244;FBtr0302990,2200,52,45,62
6245;FBtr0343646,2200,2893,2515,2513
6246;FBtr0080558,2200,347,300,312
6247;FBtr0080557,2200,299,204,262
6248;FBtr0080618,2200,130,103,87
6249;FBtr0100058,2200,88,67,65
625;FBtr0077492,2200,6,10,8
6250;FBtr0080617,2200,114,77,76
6251;FBtr0080616,2200,12,13,11
6252;FBtr0343645,2200,12,13,11
6253;FBtr0343644,2200,362,286,333
6254;FBtr0310075,2200,362,286,333
6255;FBtr0080615,2200,594,497,549
6256;FBtr0080610,2200,1,1,0
6257;FBtr0080609,2200,0,0,1
6258;FBtr0290243,2200,1,0,1
6259;FBtr0345759,2200,1,0,0
626;FBtr0077493,2200,6,3,4
6260;FBtr0345758,2200,0,1,0
6261;FBtr0080606,2200,1,0,0
6262;FBtr0303242,2200,1,0,0
6263;FBtr0343692,2200,1,0,0
6264;FBtr0345549,2200,14,30,13
6265;FBtr0080603,2200,769,656,608
6266;FBtr0346641,2200,704,618,588
6267;FBtr0080602,2200,75,58,62
6268;FBtr0306928,2200,2,3,1
6269;FBtr0306927,2200,0,0,0
627;FBtr0077494,2200,96,72,74
6270;FBtr0100447,2200,177,137,118
6271;FBtr0100448,2200,177,137,118
6272;FBtr0329933,2200,177,137,118
6273;FBtr0089289,2200,168,135,110
6274;FBtr0089290,2200,168,135,110
6275;FBtr0089288,2200,177,137,118
6276;FBtr0336949,2200,162,145,131
6277;FBtr0342909,2200,1,0,1
6278;FBtr0310013,2200,6,3,8
6279;FBti0059982-RA,2200,45,45,43
628;FBtr0445666,2200,38,31,28
6280;FBtr0080642,2200,60,61,49
6281;FBtr0080641,2200,631,523,566
6282;FBtr0343680,2200,110,83,88
6283;FBtr0080640,2200,110,83,88
6284;FBtr0080639,2200,145,119,164
6285;FBtr0343679,2200,625,577,564
6286;FBtr0309282,2200,50,42,34
6287;FBtr0309283,2200,50,42,34
6288;FBtr0080638,2200,1,1,1
6289;FBtr0080637,2200,17,22,33
629;FBtr0077496,2200,3,2,2
6290;FBtr0342915,2200,17,22,33
6291;FBtr0080634,2200,2,1,0
6292;FBtr0080633,2200,0,1,2
6293;FBtr0342914,2200,1,0,1
6294;FBtr0346575,2200,1,0,1
6295;FBtr0300837,2200,2,0,0
6296;FBti0059713-RA,2200,0,0,0
6297;FBtr0345569,2200,0,0,0
6298;FBtr0346471,2200,2,1,0
6299;FBtr0080666,2200,1,1,0
63;FBti0060558-RA,2200,43,18,17
630;FBtr0307051,2200,3,2,2
6300;FBtr0080665,2200,1,1,0
6301;FBtr0080664,2200,0,1,0
6302;FBtr0080663,2200,0,1,0
6303;FBtr0343705,2200,0,0,1
6304;FBtr0343704,2200,0,0,0
6305;FBtr0080662,2200,0,0,0
6306;FBtr0344772,2200,0,0,0
6307;FBtr0343703,2200,0,0,0
6308;FBtr0343702,2200,0,0,0
6309;FBtr0343701,2200,1,2,1
631;FBtr0307052,2200,3,1,3
6310;FBtr0343700,2200,0,0,0
6311;FBtr0080661,2200,0,0,0
6312;FBtr0302802,2200,1,1,2
6313;FBtr0301496,2200,24,18,28
6314;FBtr0080660,2200,203,177,170
6315;FBtr0114465,2200,24,18,28
6316;FBtr0301494,2200,24,18,28
6317;FBtr0301495,2200,24,18,28
6318;FBti0019174-RA,2200,8,3,5
6319;FBti0019175-RA,2200,12,4,8
632;FBtr0077497,2200,61,61,54
6320;FBti0060789-RA,2200,0,0,0
6321;FBtr0473612,2200,0,0,0
6322;FBtr0343711,2200,0,0,0
6323;FBtr0080691,2200,0,0,0
6324;FBtr0301739,2200,0,0,0
6325;FBti0060790-RA,2200,0,0,0
6326;FBtr0301741,2200,384,327,332
6327;FBtr0301740,2200,384,327,332
6328;FBti0060791-RA,2200,1,2,4
6329;FBtr0301742,2200,0,0,0
633;FBtr0077498,2200,29,50,55
6330;FBtr0475069,2200,0,0,0
6331;FBtr0345971,2200,0,0,0
6332;FBtr0301695,2200,2,1,2
6333;FBtr0343710,2200,2,1,2
6334;FBtr0100604,2200,1,1,0
6335;FBtr0080688,2200,0,0,0
6336;FBtr0080687,2200,1,0,0
6337;FBti0019176-RA,2200,0,0,0
6338;FBtr0343683,2200,0,0,0
6339;FBtr0332019,2200,0,0,0
634;FBtr0334830,2200,1,0,0
6340;FBtr0080686,2200,28,31,35
6341;FBtr0080685,2200,12,12,18
6342;FBtr0300845,2200,12,12,18
6343;FBtr0304003,2200,0,0,0
6344;FBtr0304004,2200,0,0,0
6345;FBtr0479830,2200,0,0,0
6346;FBtr0479828,2200,0,0,0
6347;FBtr0479829,2200,0,0,0
6348;FBtr0345434,2200,0,0,0
6349;FBtr0080682,2200,0,0,0
635;FBtr0334831,2200,0,0,0
6350;FBtr0080681,2200,0,0,0
6351;FBti0060844-RA,2200,0,0,0
6352;FBti0019177-RA,2200,0,0,0
6353;FBtr0345431,2200,30,30,33
6354;FBtr0299711,2200,30,30,33
6355;FBtr0080676,2200,8,14,8
6356;FBtr0111014,2200,8,14,8
6357;FBtr0111015,2200,8,14,8
6358;FBtr0332520,2200,8,14,8
6359;FBtr0332521,2200,8,14,8
636;FBtr0077499,2200,10,16,8
6360;FBti0060845-RA,2200,64,56,53
6361;FBtr0080728,2200,87,81,76
6362;FBtr0080727,2200,59,39,56
6363;FBtr0303561,2200,59,39,56
6364;FBtr0332519,2200,8,7,5
6365;FBtr0343688,2200,245,282,204
6366;FBtr0080725,2200,55,53,51
6367;FBtr0080723,2200,89,65,59
6368;FBtr0080724,2200,89,65,59
6369;FBtr0343687,2200,89,65,59
637;FBtr0077500,2200,10,9,6
6370;FBtr0343686,2200,89,65,59
6371;FBtr0332475,2200,19,12,16
6372;FBtr0080722,2200,19,12,16
6373;FBtr0080721,2200,60,65,56
6374;FBtr0080718,2200,1,0,0
6375;FBtr0080719,2200,60,65,56
6376;FBtr0080720,2200,60,65,56
6377;FBti0060865-RA,2200,1,0,0
6378;FBtr0080717,2200,0,0,0
6379;FBtr0343106,2200,5,5,6
638;FBtr0345955,2200,0,0,2
6380;FBtr0343105,2200,32,25,28
6381;FBtr0305559,2200,32,25,28
6382;FBtr0300311,2200,0,1,0
6383;FBtr0346715,2200,0,1,0
6384;FBti0060866-RA,2200,0,0,0
6385;FBtr0080715,2200,0,0,0
6386;FBtr0080714,2200,50,49,42
6387;FBtr0303164,2200,35,44,30
6388;FBtr0336864,2200,35,44,30
6389;FBtr0415451,2200,53,37,29
639;FBtr0077502,2200,1,1,0
6390;FBtr0336862,2200,75,51,41
6391;FBtr0336863,2200,75,51,41
6392;FBtr0080709,2200,370,283,289
6393;FBtr0080711,2200,458,344,395
6394;FBtr0080712,2200,458,344,395
6395;FBtr0415452,2200,458,344,395
6396;FBtr0300932,2200,370,283,289
6397;FBtr0302156,2200,42,41,37
6398;FBtr0302159,2200,135,112,114
6399;FBtr0302158,2200,54,58,49
64;FBti0060560-RA,2200,66,60,67
640;FBtr0077501,2200,1,1,0
6400;FBtr0302157,2200,42,41,37
6401;FBtr0332376,2200,202,167,164
6402;FBtr0080746,2200,202,167,164
6403;FBtr0300846,2200,0,0,0
6404;FBtr0332375,2200,0,1,0
6405;FBtr0300021,2200,0,0,0
6406;FBtr0080743,2200,0,0,0
6407;FBtr0345784,2200,0,0,0
6408;FBtr0475068,2200,0,0,0
6409;FBtr0343714,2200,0,0,0
641;FBtr0334832,2200,0,1,0
6410;FBtr0345783,2200,0,1,0
6411;FBtr0343713,2200,0,0,0
6412;FBtr0080740,2200,1,0,0
6413;FBtr0345760,2200,0,0,0
6414;FBtr0080739,2200,0,0,0
6415;FBtr0345559,2200,0,0,0
6416;FBtr0343736,2200,0,0,0
6417;FBtr0343719,2200,0,0,0
6418;FBtr0080785,2200,0,0,0
6419;FBtr0080784,2200,0,0,0
642;FBtr0077504,2200,13,10,10
6420;FBtr0343718,2200,0,0,0
6421;FBtr0080783,2200,0,0,0
6422;FBtr0080782,2200,0,0,0
6423;FBtr0080781,2200,0,0,0
6424;FBtr0344777,2200,0,0,0
6425;FBtr0344778,2200,0,0,0
6426;FBtr0344779,2200,1,0,0
6427;FBtr0344774,2200,0,0,0
6428;FBtr0344776,2200,0,0,0
6429;FBtr0344780,2200,0,0,1
643;FBtr0301082,2200,91,99,85
6430;FBtr0344773,2200,0,0,0
6431;FBtr0344775,2200,0,0,0
6432;FBti0019763-RA,2200,0,0,0
6433;FBtr0335468,2200,0,0,1
6434;FBtr0333240,2200,0,0,0
6435;FBti0019766-RA,2200,0,0,0
6436;FBtr0335467,2200,2,1,1
6437;FBtr0333239,2200,0,0,0
6438;FBti0019768-RA,2200,0,0,0
6439;FBtr0080777,2200,0,0,1
644;FBti0063101-RA,2200,13,14,9
6440;FBtr0080776,2200,5,9,1
6441;FBtr0080773,2200,141,92,82
6442;FBtr0080775,2200,5,9,1
6443;FBtr0305561,2200,5,9,1
6444;FBtr0080774,2200,141,92,82
6445;FBtr0343722,2200,200,160,153
6446;FBtr0080771,2200,200,160,153
6447;FBtr0080770,2200,50,40,40
6448;FBtr0080769,2200,36,35,39
6449;FBtr0080765,2200,54,58,63
645;FBti0063042-RA,2200,1,0,0
6450;FBtr0080767,2200,54,58,63
6451;FBtr0080768,2200,54,58,63
6452;FBtr0343721,2200,54,58,63
6453;FBtr0331282,2200,28,31,35
6454;FBtr0080764,2200,28,31,35
6455;FBtr0080763,2200,13,23,16
6456;FBtr0331280,2200,3,4,1
6457;FBtr0331281,2200,0,0,0
6458;FBtr0331279,2200,0,0,0
6459;FBtr0346421,2200,2,5,4
646;FBtr0332007,2200,0,0,0
6460;FBtr0342644,2200,2,5,4
6461;FBtr0342643,2200,0,0,1
6462;FBtr0304142,2200,0,0,1
6463;FBtr0445829,2200,0,0,0
6464;FBtr0342642,2200,0,0,0
6465;FBtr0080814,2200,0,0,0
6466;FBtr0304145,2200,0,0,0
6467;FBti0019181-RA,2200,0,0,0
6468;FBtr0346472,2200,0,0,0
6469;FBtr0344601,2200,9,7,9
647;FBtr0345740,2200,0,0,0
6470;FBtr0303589,2200,10,7,10
6471;FBtr0473622,2200,0,0,0
6472;FBtr0340573,2200,0,0,0
6473;FBtr0080811,2200,0,0,0
6474;FBti0060900-RA,2200,0,0,0
6475;FBtr0080810,2200,0,0,0
6476;FBtr0346572,2200,5,1,3
6477;FBtr0080809,2200,5,1,3
6478;FBtr0080808,2200,13,9,19
6479;FBtr0300615,2200,13,9,19
648;FBtr0112367,2200,0,0,0
6480;FBti0060902-RA,2200,5,5,6
6481;FBtr0112358,2200,6,10,6
6482;FBtr0332231,2200,2,10,9
6483;FBtr0343694,2200,2,10,9
6484;FBtr0080807,2200,3,13,11
6485;FBtr0305220,2200,3,13,11
6486;FBtr0343730,2200,18,7,17
6487;FBti0060918-RA,2200,0,0,0
6488;FBtr0112359,2200,0,0,0
6489;FBtr0343729,2200,0,0,0
649;FBtr0077505,2200,0,0,1
6490;FBti0019184-RA,2200,0,0,0
6491;FBtr0346760,2200,221,239,234
6492;FBtr0332026,2200,221,239,234
6493;FBtr0342918,2200,0,0,0
6494;FBtr0342917,2200,0,0,0
6495;FBtr0332359,2200,0,0,0
6496;FBtr0080857,2200,55,70,60
6497;FBtr0332357,2200,55,70,60
6498;FBtr0452124,2200,55,70,60
6499;FBtr0332358,2200,250,218,222
65;FBti0060561-RA,2200,64,61,60
650;FBtr0077506,2200,0,0,1
6500;FBtr0080856,2200,235,218,221
6501;FBtr0331445,2200,65,79,57
6502;FBtr0080855,2200,91,101,71
6503;FBtr0331444,2200,65,79,57
6504;FBtr0331446,2200,91,101,71
6505;FBtr0343814,2200,124,125,118
6506;FBtr0080854,2200,124,125,118
6507;FBti0019770-RA,2200,1,0,1
6508;FBtr0080853,2200,6,4,8
6509;FBtr0305564,2200,6,4,8
651;FBtr0331498,2200,0,0,0
6510;FBtr0343813,2200,7,4,12
6511;FBtr0080852,2200,43,37,30
6512;FBtr0080851,2200,14,11,11
6513;FBtr0080850,2200,466,386,452
6514;FBtr0337082,2200,38,25,33
6515;FBtr0080848,2200,38,25,33
6516;FBtr0080849,2200,38,25,33
6517;FBtr0080845,2200,134,129,106
6518;FBtr0080847,2200,128,129,106
6519;FBtr0080844,2200,54,46,56
652;FBtr0331499,2200,0,0,0
6520;FBtr0337081,2200,62,51,60
6521;FBtr0080846,2200,134,129,106
6522;FBtr0080843,2200,8,6,10
6523;FBtr0307508,2200,9,4,10
6524;FBtr0299599,2200,8,6,5
6525;FBtr0340235,2200,115,124,121
6526;FBtr0080838,2200,115,122,98
6527;FBtr0273183,2200,115,122,98
6528;FBtr0321313,2200,63,57,61
6529;FBtr0080839,2200,115,122,98
653;FBti0063043-RA,2200,0,0,0
6530;FBtr0475053,2200,115,122,98
6531;FBtr0345544,2200,28,30,32
6532;FBtr0080837,2200,28,30,32
6533;FBtr0340234,2200,15,17,23
6534;FBtr0080880,2200,592,532,515
6535;FBtr0114313,2200,2,2,3
6536;FBtr0080875,2200,2,2,2
6537;FBtr0080876,2200,2,2,2
6538;FBtr0080877,2200,2,2,2
6539;FBtr0080878,2200,2,2,2
654;FBtr0077465,2200,49,50,57
6540;FBtr0100399,2200,2,2,2
6541;FBtr0100400,2200,2,2,2
6542;FBtr0344060,2200,359,297,338
6543;FBtr0337091,2200,11,19,29
6544;FBtr0301144,2200,3,6,5
6545;FBtr0080873,2200,11,19,29
6546;FBtr0080874,2200,11,19,29
6547;FBtr0309684,2200,33,25,34
6548;FBtr0309686,2200,35,25,35
6549;FBtr0309685,2200,33,25,34
655;FBtr0334266,2200,49,50,57
6550;FBtr0114314,2200,12,5,12
6551;FBtr0345762,2200,0,3,4
6552;FBtr0345761,2200,0,2,4
6553;FBtr0335499,2200,0,2,2
6554;FBtr0080872,2200,0,2,2
6555;FBtr0474089,2200,3,6,10
6556;FBtr0335498,2200,9,6,11
6557;FBtr0335144,2200,121,107,87
6558;FBtr0080945,2200,121,107,87
6559;FBtr0080946,2200,121,107,87
656;FBtr0334265,2200,49,50,57
6560;FBti0061378-RA,2200,2,7,1
6561;FBti0060535-RA,2200,30,26,31
6562;FBti0061379-RA,2200,12,20,15
6563;FBtr0080944,2200,0,0,0
6564;FBtr0344410,2200,37,24,27
6565;FBtr0344039,2200,104,105,115
6566;FBtr0310393,2200,53,64,63
6567;FBtr0310392,2200,2030,1768,1895
6568;FBtr0303445,2200,141,105,127
6569;FBtr0335143,2200,231,213,202
657;FBtr0114308,2200,80,74,85
6570;FBtr0080940,2200,231,213,202
6571;FBtr0080941,2200,231,213,202
