,width,SRR999253,SRR999254,SRR999255
10613;NM_143608.2,2200,19,20,21
10614;NM_001276210.1,2200,19,12,17
10615;NM_170548.2,2200,19,12,17
10616;NM_001276212.1,2200,6,5,3
10617;NM_001276213.1,2200,6,5,3
10618;NM_057882.4,2200,6,5,3
10619;NM_001276214.1,2200,86,66,64
1062;NM_206631.4,2200,14,19,33
10620;NM_057519.4,2200,86,66,64
10621;NM_143612.4,2200,24,23,22
10622;NR_125304.1,2200,1,0,1
10623;NR_125305.1,2200,0,0,1
10624;NR_125306.1,2200,0,0,0
10625;NM_143613.4,2200,1,1,0
10626;NM_001300693.1,2200,1,1,0
10627;NM_143614.2,2200,1,1,3
10628;NM_170552.2,2200,4,2,3
10629;NR_133498.1,2200,0,0,0
1063;NM_001103415.2,2200,34,35,31
10630;NM_001170313.1,2200,27,12,15
10631;NM_001276216.1,2200,27,12,15
10632;NM_079869.3,2200,27,12,15
10633;NM_170553.2,2200,27,12,15
10634;NM_057357.3,2200,72,64,70
10635;NM_143616.4,2200,47,33,35
10636;NM_001104521.2,2200,226,165,159
10637;NM_143618.3,2200,20,17,18
10638;NM_001300694.1,2200,34,31,27
10639;NM_079871.4,2200,987,955,1051
1064;NM_001297957.1,2200,46,34,49
10640;NM_170559.3,2200,987,955,1051
10641;NM_170560.2,2200,987,955,1051
10642;NM_143621.3,2200,141,115,110
10643;NM_143622.3,2200,64,50,41
10644;NM_001276221.1,2200,59,51,40
10645;NM_001276220.1,2200,41,36,31
10646;NM_001276222.1,2200,103,82,107
10647;NM_143623.2,2200,103,82,107
10648;NM_143624.3,2200,7,7,12
10649;NM_170563.2,2200,7,7,12
1065;NM_001297959.1,2200,46,34,49
10650;NR_048526.1,2200,1,0,5
10651;NM_170568.3,2200,15,7,17
10652;NM_170566.3,2200,15,7,17
10653;NM_080172.4,2200,16,14,14
10654;NM_170565.2,2200,16,14,14
10655;NM_170567.3,2200,18,17,24
10656;NM_170564.3,2200,18,17,24
10657;NM_001202401.1,2200,21,23,26
10658;NM_001202400.1,2200,21,23,26
10659;NM_143627.3,2200,45,42,41
1066;NM_080339.3,2200,46,34,49
10660;NM_079872.4,2200,87,83,90
10661;NM_206592.1,2200,87,83,90
10662;NM_170570.1,2200,192,207,167
10663;NM_206593.1,2200,192,207,167
10664;NM_143628.3,2200,2680,2591,2427
10665;NM_143629.4,2200,2090,2008,1880
10666;NM_143631.3,2200,249,219,240
10667;NM_170574.2,2200,88,97,109
10668;NM_170572.2,2200,74,78,96
10669;NR_125312.1,2200,0,1,0
1067;NM_167030.2,2200,46,34,49
10670;NR_125313.1,2200,0,1,0
10671;NR_002507.2,2200,0,1,0
10672;NM_143637.5,2200,80,79,61
10673;NM_001276223.2,2200,80,79,61
10674;NM_170576.3,2200,93,80,95
10675;NM_001260460.2,2200,93,80,95
10676;NM_001300698.1,2200,93,80,95
10677;NM_079873.5,2200,93,80,95
10678;NM_001260459.1,2200,79,66,80
10679;NM_001260458.1,2200,81,59,81
1068;NM_167032.2,2200,46,34,49
10680;NM_001260461.1,2200,81,59,81
10681;NM_080486.3,2200,66,37,59
10682;NM_143641.1,2200,91,80,89
10683;NM_143643.3,2200,41,51,34
10684;NM_170578.3,2200,39,45,31
10685;NM_001260464.1,2200,38,44,30
10686;NM_001300699.1,2200,38,44,30
10687;NM_001260468.2,2200,173,134,154
10688;NM_001170315.3,2200,173,134,154
10689;NM_001300700.1,2200,173,134,154
1069;NM_167037.2,2200,55,28,51
10690;NM_001170314.2,2200,158,137,151
10691;NM_001260465.1,2200,9,12,16
10692;NM_001260466.1,2200,9,12,16
10693;NM_001260467.2,2200,9,12,16
10694;NM_143645.2,2200,46,41,35
10695;NM_143646.5,2200,1,0,3
10696;NM_001300702.1,2200,76,79,65
10697;NM_170584.3,2200,76,79,65
10698;NR_125314.1,2200,11,8,12
10699;NA,2200,6,4,4
107;NM_001014693.2,2200,18,12,15
1070;NM_131992.3,2200,58,33,61
10700;NM_143647.2,2200,4,7,6
10701;NM_001300703.1,2200,4,7,6
10702;NM_079875.3,2200,89,82,85
10703;NM_001260472.2,2200,140,119,129
10704;NA,2200,9,3,1
10705;NR_133317.1,2200,32,19,13
10706;NR_133318.1,2200,1,0,1
10707;NA,2200,6,3,2
10708;NM_001316564.1,2200,2,1,2
10709;NR_125325.1,2200,0,1,0
1071;NM_001297961.1,2200,58,33,61
10710;NR_125326.1,2200,0,1,0
10711;NM_001110982.3,2200,25,20,22
10712;NR_133319.1,2200,0,0,0
10713;NR_004368.1,2200,0,0,0
10714;NM_001276244.1,2200,47,49,52
10715;NM_001015164.4,2200,47,49,52
10716;NM_080106.3,2200,48,47,39
10717;NM_001043190.2,2200,2,0,2
10718;NM_141180.3,2200,2,0,2
10719;NM_164316.3,2200,70,58,81
1072;NM_167035.2,2200,58,32,60
10720;NM_141182.3,2200,87,98,83
10721;NM_141183.4,2200,118,87,89
10722;NR_133320.1,2200,285,224,230
10723;NM_001259972.2,2200,7,6,5
10724;NM_141184.3,2200,7,6,5
10725;NM_164322.3,2200,7,6,5
10726;NM_001104201.2,2200,5,4,5
10727;NM_001275316.2,2200,38,44,43
10728;NM_141187.4,2200,14,18,19
10729;NM_001300226.1,2200,6,3,10
1073;NM_167036.2,2200,57,35,63
10730;NM_001275317.1,2200,6,1,2
10731;NM_141188.5,2200,6,1,2
10732;NM_001104202.2,2200,37,50,43
10733;NR_125059.1,2200,350,295,356
10734;NM_141192.3,2200,3597,3182,3481
10735;NM_001316528.1,2200,123,120,108
10736;NM_141194.3,2200,123,120,108
10737;NM_001275321.1,2200,64,56,65
10738;NM_001275320.1,2200,64,56,65
10739;NM_141196.2,2200,64,56,65
1074;NM_131994.3,2200,164,159,141
10740;NM_141198.4,2200,19,27,21
10741;NM_164339.4,2200,118,115,148
10742;NM_164340.4,2200,264,262,263
10743;NM_164341.4,2200,264,262,263
10744;NM_079497.4,2200,1,0,0
10745;NM_001259973.1,2200,35,24,39
10746;NM_001259974.1,2200,35,24,39
10747;NM_001259975.1,2200,35,24,39
10748;NM_001043199.2,2200,35,24,39
10749;NM_001275324.1,2200,162,195,168
1075;NR_123796.1,2200,189,178,154
10750;NM_141206.5,2200,162,195,168
10751;NM_001300227.1,2200,156,127,123
10752;NM_141207.5,2200,156,127,123
10753;NM_001104210.1,2200,152,135,128
10754;NR_125061.1,2200,473,459,422
10755;NM_176397.5,2200,40,40,42
10756;NM_001043201.5,2200,14,12,13
10757;NM_001300228.1,2200,14,12,13
10758;NM_168996.5,2200,399,353,327
10759;NM_141212.4,2200,399,353,327
1076;NM_001297962.1,2200,104,109,82
10760;NM_168997.5,2200,399,353,327
10761;NM_168999.3,2200,107,108,107
10762;NM_141213.4,2200,107,108,107
10763;NR_133325.1,2200,103,83,87
10764;NM_001316530.1,2200,180,143,141
10765;NM_141215.2,2200,186,152,152
10766;NM_169002.4,2200,54,50,50
10767;NM_001259977.1,2200,33,26,36
10768;NM_001275325.1,2200,33,26,36
10769;NM_169003.4,2200,54,50,50
1077;NM_131995.2,2200,78,77,47
10770;NM_001259976.2,2200,34,40,34
10771;NM_169001.4,2200,34,40,34
10772;NM_001259978.1,2200,33,26,36
10773;NM_169007.2,2200,120,75,87
10774;NM_001300229.1,2200,54,50,61
10775;NM_141217.3,2200,14,19,16
10776;NM_001275327.1,2200,9,2,6
10777;NM_169008.4,2200,44,44,25
10778;NM_001275326.2,2200,33,32,17
10779;NM_169006.2,2200,21,19,8
1078;NR_123797.1,2200,295,322,278
10780;NM_001104211.2,2200,10,14,16
10781;NM_001202237.2,2200,10,14,16
10782;NM_001370010.1,2200,10,14,16
10783;NM_001104213.2,2200,8,11,9
10784;NM_001104212.2,2200,10,14,16
10785;NM_176398.2,2200,0,1,0
10786;NR_125064.1,2200,10,7,7
10787;NR_125065.1,2200,10,16,15
10788;NR_125066.1,2200,10,16,15
10789;NM_169012.4,2200,261,241,224
1079;NM_001382034.1,2200,11,8,7
10790;NM_001170036.2,2200,248,221,211
10791;NM_141225.5,2200,248,221,211
10792;NM_001275328.1,2200,107,123,101
10793;NR_163209.1,2200,403,336,378
10794;NM_079500.4,2200,20,10,16
10795;NR_073979.2,2200,67,60,57
10796;NR_073980.1,2200,1,2,1
10797;NM_001031976.1,2200,5,2,6
10798;NM_141232.3,2200,70,62,56
10799;NR_125068.1,2200,82,77,73
108;NM_079889.3,2200,18,12,15
1080;NM_131997.2,2200,11,8,7
10800;NM_001275331.1,2200,78,81,64
10801;NM_001259985.2,2200,78,81,64
10802;NM_079503.4,2200,78,81,64
10803;NM_001202238.2,2200,39,28,36
10804;NM_001202240.2,2200,33,32,38
10805;NM_176403.2,2200,47,33,41
10806;NM_176404.2,2200,47,33,41
10807;NM_176402.3,2200,39,28,36
10808;NM_001275332.1,2200,33,32,38
10809;NM_058085.5,2200,33,32,38
1081;NM_001297963.1,2200,16,12,15
10810;NM_176401.2,2200,33,32,38
10811;NM_001259986.1,2200,68,50,50
10812;NM_001202239.2,2200,105,87,94
10813;NM_001275333.1,2200,105,87,94
10814;NM_058086.4,2200,105,87,94
10815;NM_169016.3,2200,105,87,94
10816;NR_144662.1,2200,66,48,49
10817;NA,2200,71,50,49
10818;NA,2200,66,48,49
10819;NM_001275335.1,2200,40,35,45
1082;NM_001297964.1,2200,16,12,15
10820;NM_001300231.1,2200,27,25,40
10821;NM_001275336.1,2200,35,31,28
10822;NM_169018.2,2200,39,38,30
10823;NM_001275337.1,2200,158,150,157
10824;NM_141237.2,2200,6,2,7
10825;NM_141238.2,2200,48,68,55
10826;NM_001202243.3,2200,80,83,98
10827;NM_001202246.3,2200,80,83,98
10828;NM_001300233.1,2200,80,83,98
10829;NM_141239.5,2200,15,7,10
1083;NM_001297966.1,2200,0,0,1
10830;NM_001202242.2,2200,24,19,23
10831;NM_001202245.3,2200,24,19,23
10832;NM_001300232.1,2200,24,19,23
10833;NM_001202241.2,2200,80,83,98
10834;NM_001202244.2,2200,80,83,98
10835;NM_001202247.2,2200,80,83,98
10836;NM_001300234.1,2200,80,83,98
10837;NM_001275338.2,2200,80,83,98
10838;NM_058078.4,2200,80,83,98
10839;NM_001275339.1,2200,5,8,12
1084;NM_131999.2,2200,0,1,1
10840;NM_001275340.1,2200,5,8,12
10841;NM_141244.3,2200,5,8,12
10842;NM_141245.2,2200,0,1,1
10843;NM_141246.2,2200,0,1,1
10844;NM_001300236.1,2200,0,0,0
10845;NM_141247.1,2200,0,0,0
10846;NR_001982.2,2200,1035,883,941
10847;NM_079506.4,2200,836,867,776
10848;NM_001259987.3,2200,836,867,776
10849;NM_001259989.2,2200,237,218,232
1085;NR_123798.2,2200,0,1,1
10850;NM_141250.3,2200,237,218,232
10851;NM_001259990.2,2200,31,27,30
10852;NM_001259991.2,2200,31,27,30
10853;NM_001275341.1,2200,31,27,30
10854;NM_141251.3,2200,31,27,30
10855;NM_141253.2,2200,6,11,6
10856;NR_048322.1,2200,20,32,27
10857;NM_141254.2,2200,10,8,13
10858;NR_163203.1,2200,4,1,2
10859;NR_048323.2,2200,1,2,0
1086;NR_167791.1,2200,0,1,1
10860;NR_125072.1,2200,5,1,2
10861;NM_001259993.3,2200,44,32,25
10862;NM_001259992.2,2200,193,162,174
10863;NM_001300237.1,2200,193,162,174
10864;NM_001259994.2,2200,44,32,25
10865;NM_079507.4,2200,44,32,25
10866;NM_001259995.1,2200,0,1,0
10867;NM_001300238.1,2200,0,0,0
10868;NM_144065.2,2200,0,0,0
10869;NM_001300239.1,2200,0,0,0
1087;NM_001297967.1,2200,11,12,16
10870;NM_001316565.1,2200,22,13,12
10871;NM_169025.3,2200,22,13,12
10872;NM_001275342.1,2200,12,7,12
10873;NM_001275343.1,2200,22,13,12
10874;NM_001275344.1,2200,22,13,12
10875;NM_001275345.1,2200,22,13,12
10876;NM_079508.4,2200,22,13,12
10877;NM_169026.3,2200,22,13,12
10878;NR_048324.1,2200,6,5,5
10879;NM_141258.4,2200,102,90,77
1088;NM_132000.3,2200,39,47,40
10880;NM_169029.3,2200,94,82,77
10881;NM_169030.3,2200,45,40,44
10882;NM_141260.4,2200,45,40,44
10883;NM_001275347.1,2200,75,47,84
10884;NM_080258.4,2200,75,47,84
10885;NM_141263.3,2200,2586,2136,2228
10886;NM_141264.4,2200,270,224,263
10887;NM_169033.4,2200,270,224,263
10888;NM_206428.2,2200,32,22,37
10889;NM_169034.4,2200,270,224,263
1089;NM_132004.3,2200,5,6,5
10890;NM_141266.3,2200,130,117,144
10891;NM_141267.3,2200,3,0,6
10892;NR_133327.1,2200,27,12,10
10893;NM_170644.3,2200,138,152,149
10894;NM_170642.3,2200,145,140,153
10895;NM_143760.4,2200,54,54,57
10896;NM_001144534.2,2200,151,156,143
10897;NM_169045.2,2200,151,156,143
10898;NM_170643.3,2200,210,182,206
10899;NM_001275350.1,2200,146,113,123
109;NM_001014694.2,2200,5,9,3
1090;NM_001297969.1,2200,5,6,5
10900;NM_170641.3,2200,146,113,123
10901;NM_001031978.2,2200,58,60,52
10902;NM_001043214.2,2200,46,28,28
10903;NM_170640.3,2200,46,28,28
10904;NM_206429.2,2200,46,28,28
10905;NM_001031977.3,2200,54,54,57
10906;NM_001043213.3,2200,54,54,57
10907;NM_001259999.2,2200,54,54,57
10908;NM_001260001.2,2200,54,54,57
10909;NM_169038.3,2200,54,54,57
1091;NM_132008.4,2200,122,104,87
10910;NM_169039.5,2200,54,54,57
10911;NM_001144536.2,2200,105,77,122
10912;NM_001144537.2,2200,105,77,122
10913;NM_001260000.2,2200,105,77,122
10914;NM_169047.3,2200,105,77,122
10915;NM_001144535.2,2200,8,7,7
10916;NM_169046.2,2200,174,149,171
10917;NM_141270.1,2200,500,424,441
10918;NM_169049.2,2200,291,222,240
10919;NM_141272.1,2200,168,139,166
1092;NR_123800.1,2200,155,152,147
10920;NM_141273.3,2200,49,46,43
10921;NM_169050.2,2200,17,17,27
10922;NM_141274.3,2200,90,87,91
10923;NM_001316495.1,2200,236,233,184
10924;NM_079509.3,2200,51,68,58
10925;NM_169052.3,2200,51,68,58
10926;NM_206430.3,2200,51,68,58
10927;NM_141276.2,2200,2,7,5
10928;NM_079510.2,2200,3,3,1
10929;NM_141278.3,2200,0,0,0
1093;NM_132014.3,2200,108,89,98
10930;NM_169053.3,2200,0,0,0
10931;NM_079511.5,2200,2,2,5
10932;NM_001104217.2,2200,2,2,0
10933;NM_141279.2,2200,4,4,1
10934;NM_001275354.1,2200,23,26,26
10935;NM_001275353.1,2200,219,202,179
10936;NM_141281.3,2200,687,627,600
10937;NM_141282.3,2200,275,214,242
10938;NM_141284.4,2200,89,98,77
10939;NM_001300245.1,2200,99,76,85
1094;NM_001297970.1,2200,108,89,98
10940;NM_143721.4,2200,99,76,85
10941;NM_001300249.1,2200,204,210,237
10942;NM_001300248.1,2200,204,210,237
10943;NM_079512.3,2200,204,210,237
10944;NM_001300250.1,2200,204,210,237
10945;NM_169058.1,2200,6,4,3
10946;NM_169057.1,2200,12,16,20
10947;NM_169059.2,2200,29,32,19
10948;NM_001347769.1,2200,19,20,12
10949;NM_001347770.1,2200,19,20,12
1095;NM_001297971.1,2200,295,225,253
10950;NM_001275357.1,2200,53,59,43
10951;NM_141289.3,2200,53,59,43
10952;NM_206431.2,2200,53,59,43
10953;NM_141290.6,2200,1,2,1
10954;NM_001144538.2,2200,1,2,1
10955;NM_001300252.1,2200,24,22,23
10956;NM_001275358.1,2200,41,49,43
10957;NM_080508.4,2200,41,49,43
10958;NM_001382053.1,2200,76,71,94
10959;NM_001382052.1,2200,158,133,138
1096;NM_132015.3,2200,293,224,252
10960;NM_169064.2,2200,158,133,138
10961;NM_169063.4,2200,106,75,59
10962;NM_206432.3,2200,106,75,59
10963;NR_048326.1,2200,65,63,82
10964;NM_001275359.1,2200,173,149,131
10965;NM_141293.2,2200,173,149,131
10966;NM_141295.4,2200,427,351,384
10967;NM_001275360.1,2200,97,75,69
10968;NM_141297.3,2200,97,75,69
10969;NR_163231.1,2200,181,197,179
1097;NM_167043.3,2200,439,346,360
10970;NM_057766.5,2200,2090,1967,1968
10971;NM_169074.2,2200,300,260,291
10972;NM_169078.2,2200,248,222,244
10973;NM_169075.2,2200,284,239,256
10974;NM_169076.2,2200,284,239,256
10975;NM_169077.2,2200,284,239,256
10976;NM_169079.2,2200,284,239,256
10977;NM_079514.3,2200,300,260,291
10978;NR_003880.1,2200,2697,2325,2485
10979;NR_003881.1,2200,2713,2328,2490
1098;NM_078495.3,2200,15,8,10
10980;NR_003882.1,2200,2713,2330,2485
10981;NR_003883.1,2200,2714,2332,2487
10982;NR_003884.1,2200,1708,1505,1625
10983;NR_002491.2,2200,1147,1042,1117
10984;NR_003885.1,2200,870,818,859
10985;NR_003886.1,2200,861,815,856
10986;NM_141300.2,2200,191,184,195
10987;NM_169080.3,2200,115,109,111
10988;NM_001300254.1,2200,211,188,193
10989;NM_079515.3,2200,115,109,111
1099;NM_001169206.2,2200,6,5,0
10990;NR_163206.1,2200,92,91,81
10991;NR_133329.1,2200,63,50,42
10992;NM_169081.4,2200,1631,1359,1431
10993;NM_141302.3,2200,611,526,568
10994;NM_001104219.2,2200,1631,1359,1431
10995;NM_169084.2,2200,202,165,157
10996;NM_169085.3,2200,123,105,109
10997;NM_001144539.2,2200,208,196,170
10998;NM_001275364.2,2200,334,332,285
10999;NM_141309.4,2200,334,332,285
11;NM_166718.3,2200,93,103,101
110;NM_001169354.2,2200,32,35,25
1100;NM_132016.3,2200,6,5,0
11000;NM_169086.3,2200,334,332,285
11001;NM_001275366.1,2200,147,159,151
11002;NM_141311.3,2200,147,159,151
11003;NM_141313.3,2200,82,69,81
11004;NR_133330.1,2200,339,323,344
11005;NM_001275367.1,2200,373,344,333
11006;NM_141315.4,2200,373,344,333
11007;NM_169093.3,2200,373,344,333
11008;NM_141317.3,2200,97,77,80
11009;NM_001275370.1,2200,10,5,2
1101;NM_001297974.1,2200,70,59,58
11010;NM_141318.3,2200,10,5,2
11011;NM_001275371.1,2200,0,0,0
11012;NM_079938.4,2200,0,0,0
11013;NM_001170041.2,2200,92,79,83
11014;NM_141321.4,2200,92,79,83
11015;NM_141323.2,2200,165,112,140
11016;NM_141325.3,2200,175,152,145
11017;NM_169098.4,2200,1538,1489,1500
11018;NM_001260006.1,2200,116,136,116
11019;NM_001170045.1,2200,88,80,84
1102;NM_080525.3,2200,70,59,58
11020;NM_001170047.1,2200,88,80,84
11021;NM_141327.4,2200,88,80,84
11022;NM_001170043.1,2200,116,136,116
11023;NM_001170046.1,2200,116,136,116
11024;NM_169099.1,2200,116,136,116
11025;NM_001170042.2,2200,129,114,128
11026;NM_169100.3,2200,129,114,128
11027;NM_169102.2,2200,129,114,128
11028;NM_001170049.1,2200,116,136,116
11029;NM_001170048.1,2200,116,136,116
1103;NM_001297973.1,2200,87,61,64
11030;NM_141330.2,2200,1071,844,906
11031;NM_169106.2,2200,1208,970,1044
11032;NM_141333.3,2200,81,49,54
11033;NM_141337.2,2200,2,7,10
11034;NM_141338.3,2200,80,73,70
11035;NM_001300258.1,2200,83,78,71
11036;NR_125075.1,2200,125,98,107
11037;NR_125076.1,2200,125,98,107
11038;NM_079995.3,2200,132,122,129
11039;NM_001144540.2,2200,140,108,112
1104;NR_123803.1,2200,10,4,4
11040;NM_169115.2,2200,140,108,113
11041;NM_169116.2,2200,179,160,165
11042;NM_141346.3,2200,201,192,196
11043;NM_169117.2,2200,201,192,196
11044;NM_001043216.2,2200,24,17,18
11045;NM_001043217.2,2200,24,17,18
11046;NM_144062.2,2200,0,0,0
11047;NM_001300260.1,2200,3,2,12
11048;NM_001300261.1,2200,3,2,12
11049;NM_079517.3,2200,3,2,12
1105;NM_132019.3,2200,15,13,14
11050;NM_079518.3,2200,0,0,3
11051;NR_125080.1,2200,0,0,2
11052;NM_001202253.2,2200,21,26,33
11053;NM_001260010.1,2200,20,25,32
11054;NM_169121.2,2200,371,367,375
11055;NM_079519.2,2200,21,26,33
11056;NM_169119.3,2200,21,26,33
11057;NM_169122.1,2200,21,26,33
11058;NM_001170057.1,2200,20,25,32
11059;NM_001260009.1,2200,20,25,32
1106;NM_001169207.1,2200,26,21,29
11060;NM_001260011.1,2200,20,25,32
11061;NM_001260012.1,2200,20,25,32
11062;NM_169118.1,2200,20,25,32
11063;NM_169120.1,2200,20,25,32
11064;NM_001260013.1,2200,0,0,1
11065;NM_141350.1,2200,0,0,1
11066;NM_001300262.1,2200,18,11,18
11067;NM_141351.3,2200,18,11,18
11068;NR_133334.1,2200,0,0,0
11069;NR_125081.1,2200,0,0,2
1107;NM_001258606.2,2200,3,4,3
11070;NM_141353.3,2200,2,1,2
11071;NM_079520.3,2200,1,0,0
11072;NM_001104224.2,2200,225,229,228
11073;NM_141354.3,2200,225,229,228
11074;NR_125082.1,2200,4,3,0
11075;NR_125083.1,2200,4,3,0
11076;NM_169125.3,2200,77,76,52
11077;NM_169126.2,2200,21,9,12
11078;NR_133335.1,2200,0,1,0
11079;NR_048328.1,2200,0,1,0
1108;NM_132023.2,2200,3,4,3
11080;NR_048329.1,2200,0,3,0
11081;NR_048330.1,2200,0,3,0
11082;NM_169127.3,2200,0,0,0
11083;NM_001275376.1,2200,0,0,0
11084;NM_141366.2,2200,0,0,0
11085;NM_141373.2,2200,0,0,0
11086;NM_141375.3,2200,0,1,3
11087;NM_141388.4,2200,79,74,60
11088;NM_001202257.3,2200,62,61,56
11089;NM_001275385.1,2200,62,61,56
1109;NM_132026.2,2200,32,24,30
11090;NM_001300264.1,2200,62,61,56
11091;NM_001300265.1,2200,62,61,56
11092;NM_001202255.1,2200,48,53,51
11093;NM_176408.2,2200,62,61,56
11094;NM_001043218.3,2200,62,61,56
11095;NM_001043219.1,2200,18,13,8
11096;NM_001300266.1,2200,8,7,5
11097;NM_141393.2,2200,10,7,6
11098;NM_001316490.1,2200,23,21,20
11099;NM_001144542.2,2200,142,146,154
111;NM_205876.3,2200,32,35,25
1110;NM_001272333.1,2200,32,24,30
11100;NM_001275386.1,2200,142,146,154
11101;NM_141395.5,2200,141,149,158
11102;NM_001144543.3,2200,255,234,216
11103;NM_001144544.3,2200,255,234,216
11104;NM_001170060.2,2200,255,234,216
11105;NM_141397.5,2200,255,234,216
11106;NM_169141.4,2200,255,234,216
11107;NR_073986.1,2200,49,59,65
11108;NM_001275389.1,2200,102,91,103
11109;NR_144674.1,2200,190,126,155
1111;NM_001297978.1,2200,20,11,9
11110;NA,2200,188,130,152
11111;NM_001275388.1,2200,98,86,104
11112;NM_141399.3,2200,98,86,104
11113;NA,2200,190,126,155
11114;NA,2200,10,10,13
11115;NM_001275391.1,2200,15,22,17
11116;NM_176409.2,2200,15,22,17
11117;NM_141408.4,2200,10,5,7
11118;NM_141410.2,2200,1,0,0
11119;NM_001275392.2,2200,0,0,0
1112;NM_132027.3,2200,58,47,49
11120;NM_001275393.1,2200,0,0,0
11121;NM_141412.3,2200,0,0,0
11122;NM_141414.2,2200,0,0,0
11123;NM_001275394.1,2200,0,0,0
11124;NM_141415.2,2200,0,0,0
11125;NM_001275395.1,2200,4,1,3
11126;NM_141417.3,2200,4,1,3
11127;NM_001300273.1,2200,281,262,256
11128;NM_141418.4,2200,281,262,256
11129;NM_001316493.1,2200,17,13,13
1113;NM_001297980.1,2200,188,163,192
11130;NM_058018.3,2200,17,13,13
11131;NM_001260024.1,2200,1,3,2
11132;NM_057265.4,2200,2,2,3
11133;NM_141421.2,2200,1,0,0
11134;NM_141422.3,2200,17,11,19
11135;NM_141424.3,2200,2,1,2
11136;NR_002492.2,2200,55,56,53
11137;NM_141425.2,2200,91,99,121
11138;NM_057321.5,2200,4,3,0
11139;NM_206439.2,2200,4,3,0
1114;NM_132029.4,2200,169,136,152
11140;NM_206440.2,2200,4,3,0
11141;NM_206441.2,2200,4,3,0
11142;NM_001144545.2,2200,0,0,0
11143;NM_057446.3,2200,0,0,0
11144;NM_001104226.2,2200,0,0,0
11145;NM_057445.3,2200,0,0,0
11146;NM_057477.5,2200,0,0,0
11147;NM_169157.3,2200,0,0,0
11148;NM_169159.4,2200,0,0,0
11149;NM_176410.3,2200,0,0,0
1115;NM_176687.3,2200,158,129,116
11150;NM_176411.3,2200,0,0,0
11151;NR_125086.1,2200,14,3,7
11152;NR_125085.1,2200,21,8,18
11153;NR_048335.1,2200,0,0,3
11154;NR_073987.2,2200,0,0,0
11155;NR_048336.1,2200,1,2,0
11156;NA,2200,1,2,0
11157;NA,2200,1,2,0
11158;NA,2200,116,112,163
11159;NR_037753.2,2200,104,101,157
1116;NM_132035.3,2200,84,64,87
11160;NA,2200,151,172,229
11161;NA,2200,115,127,127
11162;NM_001369958.1,2200,9,12,22
11163;NM_001369959.1,2200,9,12,22
11164;NM_001382008.1,2200,9,12,22
11165;NM_079524.4,2200,9,12,22
11166;NM_206443.3,2200,3,2,5
11167;NR_133341.1,2200,5,6,3
11168;NR_133342.1,2200,2,8,3
11169;NR_133345.1,2200,1,0,0
1117;NM_132036.2,2200,121,117,137
11170;NR_125088.1,2200,0,0,0
11171;NR_125089.1,2200,2,6,1
11172;NR_125090.1,2200,10,10,11
11173;NM_206444.1,2200,1,0,2
11174;NM_206447.1,2200,1,0,2
11175;NM_206448.1,2200,1,0,2
11176;NM_206452.1,2200,1,0,2
11177;NM_001382007.1,2200,0,0,0
11178;NM_001382163.1,2200,0,0,0
11179;NM_206449.1,2200,1,1,2
1118;NR_047768.1,2200,54,49,73
11180;NM_206450.1,2200,1,1,2
11181;NM_206451.1,2200,1,1,2
11182;NM_206453.1,2200,1,1,2
11183;NM_206445.1,2200,1,0,2
11184;NM_206446.1,2200,1,1,2
11185;NR_125091.1,2200,0,0,1
11186;NM_206454.1,2200,1,0,2
11187;NM_141431.2,2200,160,151,189
11188;NM_001260028.2,2200,134,133,110
11189;NM_141433.3,2200,134,133,110
1119;NA,2200,53,48,75
11190;NR_133347.1,2200,688,564,574
11191;NM_143711.3,2200,89,81,84
11192;NM_169169.3,2200,1206,1242,1084
11193;NM_001275398.1,2200,2678,2530,2514
11194;NM_141436.3,2200,2678,2530,2514
11195;NR_073988.1,2200,109,90,109
11196;NR_073989.1,2200,109,90,109
11197;NM_001104227.3,2200,11,8,9
11198;NM_001170065.2,2200,11,8,9
11199;NM_001170066.2,2200,11,8,9
112;NM_001272143.2,2200,32,35,25
1120;NA,2200,56,43,75
11200;NM_001275401.1,2200,11,8,9
11201;NM_001275402.1,2200,11,8,9
11202;NM_169170.3,2200,11,8,9
11203;NM_001104228.3,2200,11,8,9
11204;NM_169172.3,2200,11,8,9
11205;NM_001275400.1,2200,127,123,133
11206;NM_169171.2,2200,127,123,133
11207;NM_001275399.1,2200,172,166,163
11208;NM_001275403.1,2200,172,166,163
11209;NM_079526.3,2200,172,166,163
1121;NM_132037.4,2200,292,278,247
11210;NM_001316489.1,2200,91,98,86
11211;NM_169173.3,2200,75,84,81
11212;NM_057774.5,2200,91,98,86
11213;NM_141438.4,2200,80,62,64
11214;NA,2200,27,17,21
11215;NM_141441.3,2200,71,77,72
11216;NM_001014609.3,2200,110,89,83
11217;NM_001014610.2,2200,29,21,27
11218;NM_001275406.1,2200,29,21,27
11219;NM_141445.3,2200,9,6,8
1122;NM_132038.2,2200,0,0,0
11220;NR_133350.1,2200,62,62,56
11221;NM_141446.2,2200,388,356,372
11222;NM_141448.3,2200,0,1,0
11223;NM_001275412.2,2200,0,1,0
11224;NM_001347749.1,2200,0,1,1
11225;NM_141449.2,2200,0,1,1
11226;NM_141450.2,2200,0,0,0
11227;NM_169178.2,2200,0,0,0
